Tag,SpeciesNam,DBH,treeXCoord,treeYCoord,treeID,i_mn_fr,h_max,i_mn_sn,i_mean,h_mn_sn,P50h,P90h,h_mean,h_75nrm,i_cv,i_p25,i_p50,i_iq,ndgi,src,si,b2norm,avi,rr,ndwi,ndvi,b4norm
"41244",Choerospondias axillaris,68.400000000000006,754990.100010000052862,1597659.899990000063553,"618",150.266047471620226,34.402999999999999,221.399350649350652,99.025099934926089,25.673206168831168,23.408000000000001,31.309400000000000,21.836683090080879,0.837844872462259,88.928048702370361,26.000000000000000,70.000000000000000,133.000000000000000,-0.12073,3.58133,0.97026,0.19554,0.28800,5.67268,0.30896,0.70027,0.13410
"41306",Choerospondias axillaris,74.500000000000000,754997.599980000057258,1597711.600009999936447,"460",123.490242616033754,36.808999999999997,192.204175621737789,85.809209232826078,19.164082284310716,19.289999999999999,31.555000000000000,18.973662891746294,0.775434947049924,86.552982477016982,25.000000000000000,63.000000000000000,102.000000000000000,-0.20162,4.14781,0.97547,0.16693,0.23998,4.83669,0.33127,0.65734,0.15382
"41353",Choerospondias axillaris,74.400000000000006,754987.899989999947138,1597745.700010000029579,"477",132.195732609768129,36.359999999999999,189.376570458404075,88.366603459173703,25.398685908319187,23.911000000000001,31.718200000000003,22.242661552605874,0.801393252287939,80.853132602107721,27.000000000000000,68.000000000000000,108.000000000000000,-0.03553,4.56807,0.96985,0.18468,0.33976,7.80953,0.39563,0.77297,0.10266
"42295",Choerospondias axillaris,69.099999999999994,755021.500000000000000,1597699.000000000000000,"485",130.488546948767265,36.143999999999998,194.693892568064740,87.887255644794664,27.291911699779249,27.698500000000003,32.972200000000008,23.550036747992120,0.860061680801851,84.631804237983232,26.000000000000000,67.000000000000000,102.000000000000000,-0.19072,3.30082,0.97456,0.15130,0.24065,4.74184,0.22029,0.65168,0.15573
"42443",Choerospondias axillaris,107.299999999999997,755016.700010000029579,1597843.600009999936447,"713",110.210411784399057,33.049999999999997,170.681850035038536,77.436841345459797,25.617594253679048,25.206000000000000,30.301000000000002,20.901776021365670,0.856446019300362,87.131853789723166,25.000000000000000,59.000000000000000,85.000000000000000,-0.09342,3.81930,0.97005,0.20009,0.28873,5.78442,0.32642,0.70521,0.13134
"42552",Choerospondias axillaris,62.700000000000003,755006.099980000057258,1597421.600000000093132,"526",166.498194207836463,35.956000000000003,214.549486049926571,114.255434782608702,22.737266519823788,20.476500000000001,26.250900000000001,19.001952827507814,0.652151014524892,78.704817615038806,33.000000000000000,91.000000000000000,160.000000000000000,-0.06838,3.17042,0.96998,0.19053,0.32871,7.22023,0.30327,0.75670,0.10998
"43415",Choerospondias axillaris,79.799999999999997,755039.400019999942742,1597805.299989999970421,"191",112.607224669603525,41.667000000000002,168.123188405797094,75.396357067589946,27.366714975845412,26.957999999999998,37.567499999999995,24.073677781122989,0.813844955667386,83.682837306422257,23.000000000000000,57.000000000000000,88.000000000000000,-0.17550,3.37990,0.97344,0.13372,0.28705,5.98696,0.26671,0.71375,0.13007
"44146",Choerospondias axillaris,58.600000000000001,755059.000000000000000,1597572.600009999936447,"1102",151.402721328856700,29.370000000000001,226.971414728682163,113.986630532972001,17.210981104651164,13.658000000000001,26.504100000000001,13.250322041553749,0.752771768523526,85.802078931764896,35.000000000000000,87.000000000000000,146.000000000000000,-0.12754,3.95473,0.97323,0.14582,0.30216,6.67772,0.31625,0.73951,0.11832
"44202",Choerospondias axillaris,55.500000000000000,755060.799989999970421,1597625.100009999936447,"679",161.165342747867015,33.861000000000004,218.938428874734598,110.140518011312892,26.412353857041754,23.999499999999998,30.977000000000000,20.807139029473056,0.834988557681023,81.317888847846760,29.000000000000000,86.000000000000000,159.000000000000000,-0.09360,3.50107,0.96896,0.24688,0.30067,5.96089,0.31532,0.71268,0.12837
"44202",Choerospondias axillaris,55.500000000000000,755060.799989999970421,1597625.100009999936447,"679",161.165342747867015,33.861000000000004,218.938428874734598,110.140518011312892,26.412353857041754,23.999499999999998,30.977000000000000,20.807139029473056,0.834988557681023,81.317888847846760,29.000000000000000,86.000000000000000,159.000000000000000,-0.09360,3.50107,0.96896,0.24688,0.30067,5.96089,0.31532,0.71268,0.12837
"44208",Choerospondias axillaris,54.299999999999997,755047.700010000029579,1597628.199999999953434,"438",143.937616489420009,36.834000000000003,213.236992279288359,102.994978327518766,26.881527358173884,25.334500000000002,33.866999999999997,21.652961465271172,0.855549715641088,87.165768256542577,29.000000000000000,76.000000000000000,139.000000000000000,-0.15439,3.20194,0.96849,0.26357,0.30430,5.70859,0.31305,0.70187,0.13439
"44256",Choerospondias axillaris,69.000000000000000,755056.599980000057258,1597676.799989999970421,"439",130.330838323353305,36.954000000000001,195.777397260273972,90.295527572731217,27.589665753424658,26.321000000000002,34.635600000000004,23.116912114633088,0.854799677332616,87.456935799962679,26.000000000000000,67.000000000000000,108.000000000000000,-0.15116,3.09980,0.97182,0.19134,0.28226,5.63908,0.24877,0.69875,0.13557
"44274",Choerospondias axillaris,74.000000000000000,755058.900019999942742,1597692.200010000029579,"531",122.928044280442805,35.680999999999997,188.228260869565219,88.398874017420866,26.345728678929767,25.430000000000000,33.278300000000002,23.016981941788824,0.858697770230772,85.602579474939844,26.000000000000000,66.000000000000000,106.000000000000000,-0.07673,3.28271,0.96641,0.26419,0.30979,5.89768,0.32300,0.71005,0.12895
"44278",Choerospondias axillaris,67.799999999999997,755058.099980000057258,1597701.000000000000000,"531",122.928044280442805,35.680999999999997,188.228260869565219,88.398874017420866,26.345728678929767,25.430000000000000,33.278300000000002,23.016981941788824,0.858697770230772,85.602579474939844,26.000000000000000,66.000000000000000,106.000000000000000,-0.08024,3.45624,0.96728,0.24021,0.30865,5.98596,0.33010,0.71371,0.12759
"44301",Choerospondias axillaris,81.700000000000003,755044.900019999942742,1597715.600009999936447,"488",125.950833812535947,36.070000000000000,181.321660181582359,88.409096884448530,26.612230869001298,23.248999999999999,34.271999999999998,21.139587616668859,0.872057120802779,86.788490227527802,26.000000000000000,68.000000000000000,102.000000000000000,-0.10292,3.71447,0.97259,0.16685,0.27630,5.81458,0.27993,0.70651,0.13110
"44319",Choerospondias axillaris,74.400000000000006,755051.299989999970421,1597737.100009999936447,"219",103.831246931762394,41.237000000000002,174.340636042402821,70.873169091869570,30.479842402826854,29.661000000000001,36.478000000000002,27.115245978005092,0.837657166300649,92.297991282350864,21.000000000000000,47.000000000000000,79.000000000000000,-0.16570,3.90603,0.97336,0.18234,0.26720,5.40136,0.30981,0.68757,0.14051
"44402",Choerospondias axillaris,91.700000000000003,755049.799989999970421,1597811.799989999970421,"240",148.784829088928234,40.761000000000003,216.632645541635952,104.852939218427537,23.073620486366988,12.648000000000000,36.426000000000002,14.388818121296850,0.441828593803534,83.953121491089036,30.000000000000000,80.000000000000000,142.000000000000000,-0.15997,3.53366,0.97310,0.16003,0.28408,5.89573,0.27835,0.70997,0.13124
"45123",Choerospondias axillaris,70.400000000000006,755069.500000000000000,1597547.800000000046566,"777",157.154178896956580,32.356000000000002,227.620410109680506,108.238604513940103,23.957397949451597,23.298999999999999,29.166000000000000,19.720259293406109,0.854748097136644,86.088751313465224,29.000000000000000,80.000000000000000,152.000000000000000,-0.07126,3.46458,0.97038,0.20028,0.32903,7.30372,0.31991,0.75914,0.10904
"45158",Choerospondias axillaris,75.500000000000000,755064.200010000029579,1597582.399990000063553,"790",148.245554663301590,32.197000000000003,208.671306209850115,101.762043755038505,23.972024931171614,23.670000000000002,27.783999999999999,20.822831679315044,0.812857363622315,82.211773935317694,29.000000000000000,79.000000000000000,139.000000000000000,-0.18930,3.53272,0.97609,0.12291,0.25830,5.55680,0.22813,0.69497,0.13815
"45168",Choerospondias axillaris,55.600000000000001,755076.900019999942742,1597594.300000000046566,"790",148.245554663301590,32.197000000000003,208.671306209850115,101.762043755038505,23.972024931171614,23.670000000000002,27.783999999999999,20.822831679315044,0.812857363622315,82.211773935317694,29.000000000000000,79.000000000000000,139.000000000000000,-0.20258,3.40920,0.97468,0.11535,0.26018,5.28565,0.24227,0.68182,0.14391
"45177",Choerospondias axillaris,78.500000000000000,755083.799989999970421,1597596.699999999953434,"1176",145.836773393625549,28.312999999999999,190.558463251670389,100.525989168045740,23.034134372680029,21.186500000000002,26.131000000000000,19.209194222957727,0.863436742437551,79.658786301243609,29.000000000000000,82.000000000000000,132.000000000000000,-0.12495,3.80764,0.97198,0.19691,0.30427,6.49003,0.31999,0.73298,0.12095
"45299",Choerospondias axillaris,82.299999999999997,755081.500000000000000,1597707.700010000029579,"332",101.091640354833856,38.974000000000004,170.596354166666657,71.452291072031429,25.772802083333335,26.102000000000000,35.332799999999999,23.625154743271032,0.806661043376019,89.936819582362872,22.000000000000000,51.000000000000000,78.000000000000000,-0.07235,3.25030,0.96683,0.29404,0.33811,6.87871,0.34318,0.74615,0.11437
"45308",Choerospondias axillaris,78.099999999999994,755065.000000000000000,1597718.700010000029579,"376",144.896330363131170,37.892000000000003,197.732133541992710,95.552353678181490,29.133903495044340,25.536999999999999,33.547199999999997,22.666506890996956,0.812859960552268,83.310203645569075,25.000000000000000,74.000000000000000,127.000000000000000,-0.12637,3.50836,0.97022,0.20729,0.30810,6.25714,0.31783,0.72441,0.12449
"45315",Choerospondias axillaris,80.000000000000000,755072.200010000029579,1597722.799989999970421,"459",104.963058308662639,36.619999999999997,171.439346323067241,70.500272301492217,25.915483972344440,27.396999999999998,33.964900000000007,25.319931706785752,0.878674273295300,86.590537973057053,22.000000000000000,53.000000000000000,77.000000000000000,-0.16240,3.50149,0.97097,0.21352,0.29525,5.82842,0.30968,0.70711,0.13247
"46214",Choerospondias axillaris,62.100000000000001,755085.599980000057258,1597562.699999999953434,"879",155.569389547650417,31.106999999999999,211.767168209876530,106.883524682191876,23.032756944444444,21.192000000000000,27.542999999999999,19.617509833037559,0.791262757142400,80.715280131135287,31.000000000000000,83.000000000000000,147.000000000000000,-0.12714,3.17101,0.97154,0.17600,0.33136,7.31500,0.30660,0.75947,0.11002
"46216",Choerospondias axillaris,81.500000000000000,755089.099980000057258,1597559.899990000063553,"879",155.569389547650417,31.106999999999999,211.767168209876530,106.883524682191876,23.032756944444444,21.192000000000000,27.542999999999999,19.617509833037559,0.791262757142400,80.715280131135287,31.000000000000000,83.000000000000000,147.000000000000000,-0.10364,3.10754,0.96966,0.20204,0.33387,7.12121,0.31513,0.75373,0.11194
"21310",Chukrasia tabularis,53.700000000000003,754588.300000000046566,1597780.399990000063553,"264",159.692717584369461,41.009999999999998,219.282973621103110,106.678101772441394,27.144157474020783,14.994000000000000,37.305499999999995,18.777731417953117,0.821577015629178,83.233088268915211,28.000000000000000,80.000000000000000,153.000000000000000,-0.06790,2.99546,0.96412,0.30220,0.32633,6.07661,0.33074,0.71738,0.12579
"21386",Chukrasia tabularis,76.000000000000000,754584.900000000023283,1597845.899990000063553,"95",153.123645122440792,45.178000000000004,218.480090157776118,104.326561183409794,33.721097670924117,32.265000000000001,41.136000000000003,30.213605935773806,0.802563252679262,85.442144219182950,28.000000000000000,75.000000000000000,148.000000000000000,-0.09487,3.30794,0.96995,0.21685,0.34014,7.45855,0.33124,0.76355,0.10770
"25195",Chukrasia tabularis,63.299999999999997,754670.899989999947138,1597715.000000000000000,"132",135.967548604005259,43.795000000000002,204.773502191914275,91.844327886490490,28.608380905991233,19.222000000000001,38.539999999999999,20.882283370318071,0.751008561567081,87.315412947449502,24.500000000000000,64.000000000000000,116.500000000000000,-0.13692,4.01950,0.97152,0.19469,0.29863,6.15502,0.34462,0.72048,0.12636
"16266",Cinnamomum ilicioides,94.200000000000003,754502.500000000000000,1597714.399990000063553,"304",164.287560172282753,39.438000000000002,226.810465396672299,110.013253442323716,28.330443935374969,24.394000000000002,36.689000000000000,22.670303162572914,0.845977417078334,90.372974961335771,28.000000000000000,80.000000000000000,152.000000000000000,-0.14088,2.99884,0.96804,0.25070,0.27399,4.86520,0.27121,0.65901,0.15110
